Name,Species,Weeks,Type,Condition,Trial,Touch
CCI29,Dog,8,T1,SU,2,1
CCI29,Dog,8,T1,SU,3,1
CCI29,Dog,8,T1,SU,4,1
CCI29,Dog,8,T1,SF,5,1
CCI29,Dog,8,T1,SF,6,1
CCI29,Dog,8,T1,SF,7,1
CCI29,Dog,8,T1,SF,8,1
CCI29,Dog,8,T1,NSU,9,0
CCI29,Dog,8,T1,NSU,10,1
CCI29,Dog,8,T1,NSU,11,1
CCI29,Dog,8,T1,NSU,12,1
CCI29,Dog,8,T1,NSF,13,0
CCI29,Dog,8,T1,NSF,14,1
CCI29,Dog,8,T1,NSF,15,1
CCI29,Dog,8,T1,NSF,16,1
CCI30,Dog,8,T1,SF,1,0
CCI30,Dog,8,T1,SF,2,0
CCI30,Dog,8,T1,SF,3,1
CCI30,Dog,8,T1,SF,4,1
CCI30,Dog,8,T1,SU,5,0
CCI30,Dog,8,T1,SU,6,0
CCI30,Dog,8,T1,SU,7,0
CCI30,Dog,8,T1,SU,8,1
CCI30,Dog,8,T1,NSF,9,0
CCI30,Dog,8,T1,NSF,10,0
CCI30,Dog,8,T1,NSF,11,0
CCI30,Dog,8,T1,NSF,12,0
CCI30,Dog,8,T1,NSU,13,1
CCI30,Dog,8,T1,NSU,14,1
CCI30,Dog,8,T1,NSU,15,1
CCI30,Dog,8,T1,NSU,16,1
CCI31,Dog,8,T1,SF,1,1
CCI31,Dog,8,T1,SF,2,1
CCI31,Dog,8,T1,SF,3,1
CCI31,Dog,8,T1,SF,4,1
CCI31,Dog,8,T1,SU,5,1
CCI31,Dog,8,T1,SU,6,0
CCI31,Dog,8,T1,SU,7,1
CCI31,Dog,8,T1,SU,8,1
CCI31,Dog,8,T1,NSF,9,0
CCI31,Dog,8,T1,NSF,10,0
CCI31,Dog,8,T1,NSF,11,1
CCI31,Dog,8,T1,NSF,12,1
CCI31,Dog,8,T1,NSU,13,1
CCI31,Dog,8,T1,NSU,14,0
CCI31,Dog,8,T1,NSU,15,1
CCI31,Dog,8,T1,NSU,16,1
CCI32,Dog,8,T1,SU,1,1
CCI32,Dog,8,T1,SU,2,1
CCI32,Dog,8,T1,SU,3,1
CCI32,Dog,8,T1,SU,4,1
CCI32,Dog,8,T1,SF,5,1
CCI32,Dog,8,T1,SF,6,1
CCI32,Dog,8,T1,SF,7,1
CCI32,Dog,8,T1,SF,8,1
CCI32,Dog,8,T1,NSU,9,1
CCI32,Dog,8,T1,NSU,10,1
CCI32,Dog,8,T1,NSU,11,1
CCI32,Dog,8,T1,NSU,12,1
CCI32,Dog,8,T1,NSF,13,0
CCI32,Dog,8,T1,NSF,14,0
CCI32,Dog,8,T1,NSF,15,1
CCI32,Dog,8,T1,NSF,16,1
Arya,Wolf,13,T2,SF,1,1
Arya,Wolf,13,T2,SF,2,0
Arya,Wolf,13,T2,SF,3,0
Arya,Wolf,13,T2,SF,4,0
Arya,Wolf,13,T2,SU,5,0
Arya,Wolf,13,T2,SU,6,0
Arya,Wolf,13,T2,SU,7,0
Arya,Wolf,13,T2,SU,8,0
Arya,Wolf,13,T2,NSF,9,0
Arya,Wolf,13,T2,NSF,10,0
Arya,Wolf,13,T2,NSF,11,0
Arya,Wolf,13,T2,NSF,12,0
Arya,Wolf,13,T2,NSU,13,1
Arya,Wolf,13,T2,NSU,14,0
Arya,Wolf,13,T2,NSU,15,0
Arya,Wolf,13,T2,NSU,16,0
LittleMan,Wolf,13,T2,NSU,1,0
LittleMan,Wolf,13,T2,NSU,2,1
LittleMan,Wolf,13,T2,NSU,3,0
LittleMan,Wolf,13,T2,NSU,4,0
LittleMan,Wolf,13,T2,NSF,5,0
LittleMan,Wolf,13,T2,NSF,6,1
LittleMan,Wolf,13,T2,NSF,7,0
LittleMan,Wolf,13,T2,NSF,8,1
LittleMan,Wolf,13,T2,SU,9,0
LittleMan,Wolf,13,T2,SU,10,0
LittleMan,Wolf,13,T2,SU,11,0
LittleMan,Wolf,13,T2,SU,12,0
LittleMan,Wolf,13,T2,SF,13,0
LittleMan,Wolf,13,T2,SF,14,1
LittleMan,Wolf,13,T2,SF,15,0
LittleMan,Wolf,13,T2,SF,16,0
Shakira,Wolf,13,T2,NSF,1,0
Shakira,Wolf,13,T2,NSF,2,0
Shakira,Wolf,13,T2,NSF,3,1
Shakira,Wolf,13,T2,NSF,4,0
Shakira,Wolf,13,T2,NSU,5,1
Shakira,Wolf,13,T2,NSU,6,1
Shakira,Wolf,13,T2,NSU,7,1
Shakira,Wolf,13,T2,NSU,8,0
Shakira,Wolf,13,T2,SF,9,0
Shakira,Wolf,13,T2,SF,10,0
Shakira,Wolf,13,T2,SF,11,0
Shakira,Wolf,13,T2,SF,12,1
Shakira,Wolf,13,T2,SU,13,0
Shakira,Wolf,13,T2,SU,14,0
Shakira,Wolf,13,T2,SU,15,0
Shakira,Wolf,13,T2,SU,16,0
HoneyPockets,Wolf,13,T2,SU,1,0
HoneyPockets,Wolf,13,T2,SU,2,0
HoneyPockets,Wolf,13,T2,SU,3,0
HoneyPockets,Wolf,13,T2,SU,4,0
HoneyPockets,Wolf,13,T2,SF,5,1
HoneyPockets,Wolf,13,T2,SF,6,0
HoneyPockets,Wolf,13,T2,SF,7,0
HoneyPockets,Wolf,13,T2,SF,8,0
HoneyPockets,Wolf,13,T2,NSU,9,1
HoneyPockets,Wolf,13,T2,NSU,10,1
HoneyPockets,Wolf,13,T2,NSU,11,0
HoneyPockets,Wolf,13,T2,NSU,12,0
HoneyPockets,Wolf,13,T2,NSF,13,0
HoneyPockets,Wolf,13,T2,NSF,14,1
HoneyPockets,Wolf,13,T2,NSF,15,1
HoneyPockets,Wolf,13,T2,NSF,16,0
Bran,Wolf,7,T2,SU,1,0
Bran,Wolf,7,T2,SU,2,0
Bran,Wolf,7,T2,SU,3,0
Bran,Wolf,7,T2,SU,4,0
Bran,Wolf,7,T2,SF,5,0
Bran,Wolf,7,T2,SF,6,0
Bran,Wolf,7,T2,SF,7,0
Bran,Wolf,7,T2,SF,8,0
Bran,Wolf,7,T2,NSU,9,1
Bran,Wolf,7,T2,NSU,10,1
Bran,Wolf,7,T2,NSU,11,0
Bran,Wolf,7,T2,NSU,12,0
Bran,Wolf,7,T2,NSF,13,0
Bran,Wolf,7,T2,NSF,14,1
Bran,Wolf,7,T2,NSF,15,1
Bran,Wolf,7,T2,NSF,16,0
Sam,Wolf,7,T2,NSU,1,1
Sam,Wolf,7,T2,NSU,2,1
Sam,Wolf,7,T2,NSU,3,1
Sam,Wolf,7,T2,NSU,4,1
Sam,Wolf,7,T2,NSF,5,1
Sam,Wolf,7,T2,NSF,6,1
Sam,Wolf,7,T2,NSF,7,1
Sam,Wolf,7,T2,NSF,8,1
Sam,Wolf,7,T2,SU,9,1
Sam,Wolf,7,T2,SU,10,0
Sam,Wolf,7,T2,SU,11,0
Sam,Wolf,7,T2,SU,12,0
Sam,Wolf,7,T2,SF,13,0
Sam,Wolf,7,T2,SF,14,1
Sam,Wolf,7,T2,SF,15,0
Sam,Wolf,7,T2,SF,16,0
Maggie,Wolf,13,T2,SF,1,1
Maggie,Wolf,13,T2,SF,2,0
Maggie,Wolf,13,T2,SF,3,0
Maggie,Wolf,13,T2,SF,4,0
Maggie,Wolf,13,T2,SU,5,0
Maggie,Wolf,13,T2,SU,6,0
Maggie,Wolf,13,T2,SU,7,0
Maggie,Wolf,13,T2,SU,8,0
Maggie,Wolf,13,T2,NSF,9,0
Maggie,Wolf,13,T2,NSF,10,0
Maggie,Wolf,13,T2,NSF,11,0
Maggie,Wolf,13,T2,NSF,12,0
Maggie,Wolf,13,T2,NSU,13,1
Maggie,Wolf,13,T2,NSU,14,1
Maggie,Wolf,13,T2,NSU,15,1
Maggie,Wolf,13,T2,NSU,16,1
Graham,Wolf,13,T2,NSF,1,0
Graham,Wolf,13,T2,NSF,2,0
Graham,Wolf,13,T2,NSF,3,0
Graham,Wolf,13,T2,NSF,4,0
Graham,Wolf,13,T2,NSU,5,1
Graham,Wolf,13,T2,NSU,6,0
Graham,Wolf,13,T2,NSU,7,0
Graham,Wolf,13,T2,NSU,8,0
Graham,Wolf,13,T2,SF,9,1
Graham,Wolf,13,T2,SF,10,0
Graham,Wolf,13,T2,SF,11,0
Graham,Wolf,13,T2,SF,12,0
Graham,Wolf,13,T2,SU,13,0
Graham,Wolf,13,T2,SU,14,0
Graham,Wolf,13,T2,SU,15,0
Graham,Wolf,13,T2,SU,16,0
Adam,Wolf,7,T2,NSU,1,1
Adam,Wolf,7,T2,NSU,2,0
Adam,Wolf,7,T2,NSU,3,1
Adam,Wolf,7,T2,NSU,4,0
Adam,Wolf,7,T2,NSF,5,0
Adam,Wolf,7,T2,NSF,6,0
Adam,Wolf,7,T2,NSF,7,1
Adam,Wolf,7,T2,NSF,8,1
Adam,Wolf,7,T2,SU,9,0
Adam,Wolf,7,T2,SU,10,0
Adam,Wolf,7,T2,SU,11,0
Adam,Wolf,7,T2,SU,12,0
Adam,Wolf,7,T2,SF,13,0
Adam,Wolf,7,T2,SF,14,0
Adam,Wolf,7,T2,SF,15,1
Adam,Wolf,7,T2,SF,16,0
Banner,Wolf,12,T2,NSU,1,1
Banner,Wolf,12,T2,NSU,2,1
Banner,Wolf,12,T2,NSU,3,1
Banner,Wolf,12,T2,NSU,4,1
Banner,Wolf,12,T2,NSF,5,1
Banner,Wolf,12,T2,NSF,6,1
Banner,Wolf,12,T2,NSF,7,1
Banner,Wolf,12,T2,NSF,8,0
Banner,Wolf,12,T2,SU,9,0
Banner,Wolf,12,T2,SU,10,0
Banner,Wolf,12,T2,SU,11,0
Banner,Wolf,12,T2,SU,12,0
Banner,Wolf,12,T2,SF,13,1
Banner,Wolf,12,T2,SF,14,0
Banner,Wolf,12,T2,SF,15,0
Banner,Wolf,12,T2,SF,16,1
Skye,Wolf,12,T2,NSF,1,0
Skye,Wolf,12,T2,NSF,2,0
Skye,Wolf,12,T2,NSF,3,0
Skye,Wolf,12,T2,NSF,4,1
Skye,Wolf,12,T2,NSU,5,0
Skye,Wolf,12,T2,NSU,6,1
Skye,Wolf,12,T2,NSU,7,1
Skye,Wolf,12,T2,NSU,8,0
Skye,Wolf,12,T2,SF,9,0
Skye,Wolf,12,T2,SF,10,0
Skye,Wolf,12,T2,SF,11,0
Skye,Wolf,12,T2,SF,12,1
Skye,Wolf,12,T2,SU,13,0
Skye,Wolf,12,T2,SU,14,0
Skye,Wolf,12,T2,SU,15,0
Skye,Wolf,12,T2,SU,16,0
Scarlet,Wolf,12,T2,SF,1,0
Scarlet,Wolf,12,T2,SF,2,0
Scarlet,Wolf,12,T2,SF,3,0
Scarlet,Wolf,12,T2,SF,4,0
Scarlet,Wolf,12,T2,SU,5,0
Scarlet,Wolf,12,T2,SU,6,0
Scarlet,Wolf,12,T2,SU,7,0
Scarlet,Wolf,12,T2,SU,8,0
Scarlet,Wolf,12,T2,NSF,9,0
Scarlet,Wolf,12,T2,NSF,10,0
Scarlet,Wolf,12,T2,NSF,11,0
Scarlet,Wolf,12,T2,NSF,12,0
Scarlet,Wolf,12,T2,NSU,13,0
Scarlet,Wolf,12,T2,NSU,14,1
Scarlet,Wolf,12,T2,NSU,15,1
Scarlet,Wolf,12,T2,NSU,16,1
Renner,Wolf,12,T2,SU,1,0
Renner,Wolf,12,T2,SU,2,0
Renner,Wolf,12,T2,SU,3,0
Renner,Wolf,12,T2,SU,4,0
Renner,Wolf,12,T2,SF,5,0
Renner,Wolf,12,T2,SF,6,0
Renner,Wolf,12,T2,SF,7,0
Renner,Wolf,12,T2,SF,8,0
Renner,Wolf,12,T2,NSU,9,0
Renner,Wolf,12,T2,NSU,10,0
Renner,Wolf,12,T2,NSU,11,1
Renner,Wolf,12,T2,NSU,12,0
Renner,Wolf,12,T2,NSF,13,0
Renner,Wolf,12,T2,NSF,14,0
Renner,Wolf,12,T2,NSF,15,0
Renner,Wolf,12,T2,NSF,16,0
Alaina,Wolf,11,T2,NSU,1,1
Alaina,Wolf,11,T2,NSU,2,1
Alaina,Wolf,11,T2,NSU,3,1
Alaina,Wolf,11,T2,NSU,4,1
Alaina,Wolf,11,T2,NSF,5,1
Alaina,Wolf,11,T2,NSF,6,1
Alaina,Wolf,11,T2,NSF,7,1
Alaina,Wolf,11,T2,NSF,8,0
Alaina,Wolf,11,T2,SU,9,0
Alaina,Wolf,11,T2,SU,10,0
Alaina,Wolf,11,T2,SU,11,0
Alaina,Wolf,11,T2,SU,12,0
Alaina,Wolf,11,T2,SF,13,0
Alaina,Wolf,11,T2,SF,14,0
Alaina,Wolf,11,T2,SF,15,1
Alaina,Wolf,11,T2,SF,16,0
Clay,Wolf,11,T2,NSF,1,1
Clay,Wolf,11,T2,NSF,2,0
Clay,Wolf,11,T2,NSF,3,1
Clay,Wolf,11,T2,NSF,4,1
Clay,Wolf,11,T2,NSU,5,1
Clay,Wolf,11,T2,NSU,6,0
Clay,Wolf,11,T2,NSU,7,0
Clay,Wolf,11,T2,NSU,8,1
Clay,Wolf,11,T2,SF,9,0
Clay,Wolf,11,T2,SF,10,0
Clay,Wolf,11,T2,SF,11,1
Clay,Wolf,11,T2,SF,12,0
Clay,Wolf,11,T2,SU,13,0
Clay,Wolf,11,T2,SU,14,0
Clay,Wolf,11,T2,SU,15,0
Clay,Wolf,11,T2,SU,16,0
Cherri,Wolf,11,T2,SF,1,1
Cherri,Wolf,11,T2,SF,2,0
Cherri,Wolf,11,T2,SF,3,0
Cherri,Wolf,11,T2,SF,4,0
Cherri,Wolf,11,T2,SU,5,0
Cherri,Wolf,11,T2,SU,6,0
Cherri,Wolf,11,T2,SU,7,1
Cherri,Wolf,11,T2,SU,8,0
Cherri,Wolf,11,T2,NSF,9,1
Cherri,Wolf,11,T2,NSF,10,1
Cherri,Wolf,11,T2,NSF,11,0
Cherri,Wolf,11,T2,NSF,12,1
Cherri,Wolf,11,T2,NSU,13,1
Cherri,Wolf,11,T2,NSU,14,1
Cherri,Wolf,11,T2,NSU,15,1
Cherri,Wolf,11,T2,NSU,16,1
Ezra,Wolf,11,T2,SU,1,0
Ezra,Wolf,11,T2,SU,2,0
Ezra,Wolf,11,T2,SU,3,0
Ezra,Wolf,11,T2,SU,4,0
Ezra,Wolf,11,T2,SF,5,0
Ezra,Wolf,11,T2,SF,6,0
Ezra,Wolf,11,T2,SF,7,0
Ezra,Wolf,11,T2,SF,8,0
Ezra,Wolf,11,T2,NSU,9,1
Ezra,Wolf,11,T2,NSU,10,0
Ezra,Wolf,11,T2,NSU,11,1
Ezra,Wolf,11,T2,NSU,12,1
Ezra,Wolf,11,T2,NSF,13,1
Ezra,Wolf,11,T2,NSF,14,0
Ezra,Wolf,11,T2,NSF,15,1
Ezra,Wolf,11,T2,NSF,16,0
Courtney,Wolf,11,T2,NSU,1,1
Courtney,Wolf,11,T2,NSU,2,0
Courtney,Wolf,11,T2,NSU,3,1
Courtney,Wolf,11,T2,NSU,4,1
Courtney,Wolf,11,T2,NSF,5,0
Courtney,Wolf,11,T2,NSF,6,1
Courtney,Wolf,11,T2,NSF,7,1
Courtney,Wolf,11,T2,NSF,8,0
Courtney,Wolf,11,T2,SU,9,0
Courtney,Wolf,11,T2,SU,10,0
Courtney,Wolf,11,T2,SU,11,0
Courtney,Wolf,11,T2,SU,12,0
Courtney,Wolf,11,T2,SF,13,0
Courtney,Wolf,11,T2,SF,14,0
Courtney,Wolf,11,T2,SF,15,1
Courtney,Wolf,11,T2,SF,16,1
Tiny,Wolf,10,T2,NSF,1,0
Tiny,Wolf,10,T2,NSF,2,0
Tiny,Wolf,10,T2,NSF,3,0
Tiny,Wolf,10,T2,NSF,4,1
Tiny,Wolf,10,T2,NSU,5,1
Tiny,Wolf,10,T2,NSU,6,1
Tiny,Wolf,10,T2,NSU,7,0
Tiny,Wolf,10,T2,NSU,8,0
Tiny,Wolf,10,T2,SF,9,1
Tiny,Wolf,10,T2,SF,10,1
Tiny,Wolf,10,T2,SF,11,0
Tiny,Wolf,10,T2,SF,12,1
Tiny,Wolf,10,T2,SU,13,0
Tiny,Wolf,10,T2,SU,14,1
Tiny,Wolf,10,T2,SU,15,0
Tiny,Wolf,10,T2,SU,16,1
Grey,Wolf,10,T2,NSU,1,1
Grey,Wolf,10,T2,NSU,2,0
Grey,Wolf,10,T2,NSU,3,1
Grey,Wolf,10,T2,NSU,4,1
Grey,Wolf,10,T2,NSF,5,0
Grey,Wolf,10,T2,NSF,6,0
Grey,Wolf,10,T2,NSF,7,0
Grey,Wolf,10,T2,NSF,8,0
Grey,Wolf,10,T2,SU,9,1
Grey,Wolf,10,T2,SU,10,1
Grey,Wolf,10,T2,SU,11,0
Grey,Wolf,10,T2,SU,12,1
Grey,Wolf,10,T2,SF,13,0
Grey,Wolf,10,T2,SF,14,1
Grey,Wolf,10,T2,SF,15,0
Grey,Wolf,10,T2,SF,16,0
Mara,Wolf,8,T2,NSU,1,0
Mara,Wolf,8,T2,NSU,2,1
Mara,Wolf,8,T2,NSU,3,0
Mara,Wolf,8,T2,NSU,4,1
Mara,Wolf,8,T2,NSF,5,0
Mara,Wolf,8,T2,NSF,6,0
Mara,Wolf,8,T2,NSF,7,1
Mara,Wolf,8,T2,NSF,8,1
Mara,Wolf,8,T2,SU,9,0
Mara,Wolf,8,T2,SU,10,1
Mara,Wolf,8,T2,SU,11,0
Mara,Wolf,8,T2,SU,12,1
Mara,Wolf,8,T2,SF,13,0
Mara,Wolf,8,T2,SF,14,1
Mara,Wolf,8,T2,SF,15,0
Mara,Wolf,8,T2,SF,16,1
Dwight,Wolf,8,T2,SF,1,0
Dwight,Wolf,8,T2,SF,2,0
Dwight,Wolf,8,T2,SF,3,0
Dwight,Wolf,8,T2,SF,4,0
Dwight,Wolf,8,T2,SU,5,0
Dwight,Wolf,8,T2,SU,6,0
Dwight,Wolf,8,T2,SU,7,0
Dwight,Wolf,8,T2,SU,8,0
Dwight,Wolf,8,T2,NSF,9,0
Dwight,Wolf,8,T2,NSF,10,0
Dwight,Wolf,8,T2,NSF,11,0
Dwight,Wolf,8,T2,NSF,12,0
Dwight,Wolf,8,T2,NSU,13,0
Dwight,Wolf,8,T2,NSU,14,0
Dwight,Wolf,8,T2,NSU,15,1
Dwight,Wolf,8,T2,NSU,16,1
Garland,Wolf,11,T2,SU,1,0
Garland,Wolf,11,T2,SU,2,0
Garland,Wolf,11,T2,SU,3,0
Garland,Wolf,11,T2,SU,4,1
Garland,Wolf,11,T2,SF,5,0
Garland,Wolf,11,T2,SF,6,0
Garland,Wolf,11,T2,SF,7,0
Garland,Wolf,11,T2,SF,8,0
Garland,Wolf,11,T2,NSU,9,1
Garland,Wolf,11,T2,NSU,10,1
Garland,Wolf,11,T2,NSU,11,1
Garland,Wolf,11,T2,NSU,12,0
Garland,Wolf,11,T2,NSF,13,1
Garland,Wolf,11,T2,NSF,14,0
Garland,Wolf,11,T2,NSF,15,1
Garland,Wolf,11,T2,NSF,16,0
Kameron,Wolf,8,T2,NSF,1,0
Kameron,Wolf,8,T2,NSF,2,1
Kameron,Wolf,8,T2,NSF,3,0
Kameron,Wolf,8,T2,NSF,4,1
Kameron,Wolf,8,T2,NSU,5,0
Kameron,Wolf,8,T2,NSU,6,0
Kameron,Wolf,8,T2,NSU,7,0
Kameron,Wolf,8,T2,NSU,8,1
Kameron,Wolf,8,T2,SF,9,1
Kameron,Wolf,8,T2,SF,10,1
Kameron,Wolf,8,T2,SF,11,0
Kameron,Wolf,8,T2,SF,12,0
Kameron,Wolf,8,T2,SU,13,0
Kameron,Wolf,8,T2,SU,14,1
Kameron,Wolf,8,T2,SU,15,0
Kameron,Wolf,8,T2,SU,16,1
Gavin,Wolf,11,T2,SF,1,0
Gavin,Wolf,11,T2,SF,2,0
Gavin,Wolf,11,T2,SF,3,0
Gavin,Wolf,11,T2,SF,4,0
Gavin,Wolf,11,T2,SU,5,1
Gavin,Wolf,11,T2,SU,6,0
Gavin,Wolf,11,T2,SU,7,0
Gavin,Wolf,11,T2,SU,8,0
Gavin,Wolf,11,T2,NSF,9,1
Gavin,Wolf,11,T2,NSF,10,0
Gavin,Wolf,11,T2,NSF,11,0
Gavin,Wolf,11,T2,NSF,12,0
Gavin,Wolf,11,T2,NSU,13,1
Gavin,Wolf,11,T2,NSU,14,1
Gavin,Wolf,11,T2,NSU,15,1
Gavin,Wolf,11,T2,NSU,16,0
Nathan,Wolf,11,T2,SU,1,0
Nathan,Wolf,11,T2,SU,2,0
Nathan,Wolf,11,T2,SU,3,0
Nathan,Wolf,11,T2,SU,4,0
Nathan,Wolf,11,T2,SF,5,1
Nathan,Wolf,11,T2,SF,6,1
Nathan,Wolf,11,T2,SF,7,0
Nathan,Wolf,11,T2,SF,8,0
Nathan,Wolf,11,T2,NSU,9,1
Nathan,Wolf,11,T2,NSU,10,1
Nathan,Wolf,11,T2,NSU,11,1
Nathan,Wolf,11,T2,NSU,12,1
Nathan,Wolf,11,T2,NSF,13,0
Nathan,Wolf,11,T2,NSF,14,1
Nathan,Wolf,11,T2,NSF,15,0
Nathan,Wolf,11,T2,NSF,16,1
Jordan,Wolf,12,T2,NSF,1,1
Jordan,Wolf,12,T2,NSF,2,1
Jordan,Wolf,12,T2,NSF,3,1
Jordan,Wolf,12,T2,NSF,4,1
Jordan,Wolf,12,T2,NSU,5,1
Jordan,Wolf,12,T2,NSU,6,1
Jordan,Wolf,12,T2,NSU,7,1
Jordan,Wolf,12,T2,NSU,8,0
Jordan,Wolf,12,T2,SF,9,0
Jordan,Wolf,12,T2,SF,10,1
Jordan,Wolf,12,T2,SF,11,0
Jordan,Wolf,12,T2,SF,12,0
Jordan,Wolf,12,T2,SU,13,0
Jordan,Wolf,12,T2,SU,14,0
Jordan,Wolf,12,T2,SU,15,0
Jordan,Wolf,12,T2,SU,16,0
Lexi,Wolf,12,T2,NSU,1,0
Lexi,Wolf,12,T2,NSU,2,1
Lexi,Wolf,12,T2,NSU,3,0
Lexi,Wolf,12,T2,NSU,4,0
Lexi,Wolf,12,T2,NSF,5,0
Lexi,Wolf,12,T2,NSF,6,0
Lexi,Wolf,12,T2,NSF,7,0
Lexi,Wolf,12,T2,NSF,8,0
Lexi,Wolf,12,T2,SU,9,0
Lexi,Wolf,12,T2,SU,10,0
Lexi,Wolf,12,T2,SU,11,0
Lexi,Wolf,12,T2,SU,12,0
Lexi,Wolf,12,T2,SF,13,0
Lexi,Wolf,12,T2,SF,14,0
Lexi,Wolf,12,T2,SF,15,0
Lexi,Wolf,12,T2,SF,16,0
Franklin,Dog,13,T2,NSU,1,1
Franklin,Dog,13,T2,NSU,2,1
Franklin,Dog,13,T2,NSU,3,1
Franklin,Dog,13,T2,NSU,4,1
Franklin,Dog,13,T2,NSF,5,1
Franklin,Dog,13,T2,NSF,6,1
Franklin,Dog,13,T2,NSF,7,0
Franklin,Dog,13,T2,NSF,8,0
Franklin,Dog,13,T2,SU,9,1
Franklin,Dog,13,T2,SU,10,0
Franklin,Dog,13,T2,SU,11,1
Franklin,Dog,13,T2,SU,12,1
Franklin,Dog,13,T2,SF,13,1
Franklin,Dog,13,T2,SF,14,1
Franklin,Dog,13,T2,SF,15,1
Franklin,Dog,13,T2,SF,16,1
Booth,Dog,13,T2,NSF,1,1
Booth,Dog,13,T2,NSF,2,1
Booth,Dog,13,T2,NSF,3,1
Booth,Dog,13,T2,NSF,4,1
Booth,Dog,13,T2,NSU,5,1
Booth,Dog,13,T2,NSU,6,1
Booth,Dog,13,T2,NSU,7,1
Booth,Dog,13,T2,NSU,8,1
Booth,Dog,13,T2,SF,9,1
Booth,Dog,13,T2,SF,10,1
Booth,Dog,13,T2,SF,11,1
Booth,Dog,13,T2,SF,12,1
Booth,Dog,13,T2,SU,13,0
Booth,Dog,13,T2,SU,14,1
Booth,Dog,13,T2,SU,15,1
Booth,Dog,13,T2,SU,16,1
Brooks,Dog,12,T2,SU,1,1
Brooks,Dog,12,T2,SU,2,0
Brooks,Dog,12,T2,SU,3,1
Brooks,Dog,12,T2,SU,4,0
Brooks,Dog,12,T2,SF,5,0
Brooks,Dog,12,T2,SF,6,0
Brooks,Dog,12,T2,SF,7,0
Brooks,Dog,12,T2,SF,8,0
Brooks,Dog,12,T2,NSU,9,1
Brooks,Dog,12,T2,NSU,10,1
Brooks,Dog,12,T2,NSU,11,0
Brooks,Dog,12,T2,NSU,12,1
Brooks,Dog,12,T2,NSF,13,1
Brooks,Dog,12,T2,NSF,14,1
Brooks,Dog,12,T2,NSF,15,1
Brooks,Dog,12,T2,NSF,16,0
Hollis,Dog,12,T2,NSU,1,1
Hollis,Dog,12,T2,NSU,2,1
Hollis,Dog,12,T2,NSU,3,0
Hollis,Dog,12,T2,NSU,4,0
Hollis,Dog,12,T2,NSF,5,1
Hollis,Dog,12,T2,NSF,6,1
Hollis,Dog,12,T2,NSF,7,1
Hollis,Dog,12,T2,NSF,8,1
Hollis,Dog,12,T2,SU,9,1
Hollis,Dog,12,T2,SU,10,1
Hollis,Dog,12,T2,SU,11,0
Hollis,Dog,12,T2,SU,12,0
Hollis,Dog,12,T2,SF,13,0
Hollis,Dog,12,T2,SF,14,0
Hollis,Dog,12,T2,SF,15,0
Hollis,Dog,12,T2,SF,16,0
Wade,Dog,12,T2,SF,1,0
Wade,Dog,12,T2,SF,2,1
Wade,Dog,12,T2,SF,3,0
Wade,Dog,12,T2,SF,4,0
Wade,Dog,12,T2,SU,5,0
Wade,Dog,12,T2,SU,6,0
Wade,Dog,12,T2,SU,7,0
Wade,Dog,12,T2,SU,8,0
Wade,Dog,12,T2,NSF,9,1
Wade,Dog,12,T2,NSF,10,1
Wade,Dog,12,T2,NSF,11,1
Wade,Dog,12,T2,NSF,12,1
